Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
11-07-2025,EQ,1998,2004.8,1980.9,2006.2,1983,1983.7,1987.41,2027.1,1588.05,6258461,12438153798,125871,HDFC
10-07-2025,EQ,2016,2017,2000,2011.2,2002.8,2006.2,2008.54,2027.1,1588.05,8515155,17103052404,184619,HDFC
09-07-2025,EQ,2007,2013.8,1998.1,2001.4,2008.5,2011.2,2007.1,2027.1,1588.05,6930714,13910645549,151284,HDFC
08-07-2025,EQ,1977,2005,1977,1987.4,1999.4,2001.4,1992.88,2027.1,1588.05,7612158,15170095366,199823,HDFC
07-07-2025,EQ,1989,1998.4,1983.8,1989.3,1985.5,1987.4,1989.37,2027.1,1588.05,5674713,11289078543,163393,HDFC
04-07-2025,EQ,1987.1,2003.5,1980,1987.1,1992.7,1989.3,1987.51,2027.1,1588.05,3931972,7814832916,150676,HDFC
03-07-2025,EQ,1994.9,2008,1984.3,1986,1985.9,1987.1,1993.22,2027.1,1588.05,8430253,16803371806,182242,HDFC
02-07-2025,EQ,2019.9,2019.9,1977.9,2012.1,1985.5,1986,1990.25,2027.1,1588.05,9439125,18786219251,268429,HDFC
01-07-2025,EQ,2005,2016,2004,2001.5,2011.1,2012.1,2010.15,2027.1,1588.05,7194693,14462421819,169976,HDFC
30-06-2025,EQ,2011.5,2013.8,1995.5,2014.9,2000,2001.5,2001.16,2027.1,1588.05,6824510,13656939181,199780,HDFC
27-06-2025,EQ,2013,2019.8,1993.4,2021.8,2011.5,2014.9,2011.75,2027.1,1588.05,14106692,28379071386,226961,HDFC
26-06-2025,EQ,1981.4,2027.1,1980,1980.2,2017.7,2021.8,2011.21,2027.1,1588.05,25042415,50365656415,343662,HDFC
25-06-2025,EQ,1966,1982,1963.9,1960.9,1980,1980.2,1977.13,1996.3,1588.05,9202966,18195446516,206190,HDFC
24-06-2025,EQ,1965,1979,1955.6,1948.4,1963.7,1960.9,1964.12,1996.3,1588.05,11312661,22219442192,231814,HDFC
23-06-2025,EQ,1948.4,1957.9,1941.8,1964.7,1948.1,1948.4,1948.19,1996.3,1588.05,5869759,11435395881,176324,HDFC
20-06-2025,EQ,1931.6,1969.9,1931.6,1935.3,1963.1,1964.7,1960.39,1996.3,1588.05,16450204,32248839586,261970,HDFC
19-06-2025,EQ,1933.9,1946.8,1925.6,1933.9,1933.1,1935.3,1937.61,1996.3,1588.05,8438110,16349732659,202215,HDFC
18-06-2025,EQ,1917,1936.3,1917,1929.6,1932.5,1933.9,1928.12,1996.3,1588.05,9216908,17771302525,251910,HDFC
17-06-2025,EQ,1937,1941.6,1919.1,1935.4,1926,1929.6,1927.55,1996.3,1588.05,8489368,16363691277,219738,HDFC
16-06-2025,EQ,1924,1938.9,1920.1,1917.6,1936.9,1935.4,1933.31,1996.3,1588.05,8256873,15963122375,199177,HDFC
13-06-2025,EQ,1920,1933,1913,1943.4,1919.5,1917.6,1920.08,1996.3,1552.2,6058881,11633522705,187789,HDFC
12-06-2025,EQ,1950,1961,1935.3,1950.4,1940,1943.4,1945.18,1996.3,1552.2,8174565,15901014849,179174,HDFC
11-06-2025,EQ,1967.6,1967.6,1947,1965.3,1947.9,1950.4,1956.28,1996.3,1552.2,5548197,10853832767,181762,HDFC
10-06-2025,EQ,1982.8,1982.8,1961.1,1978.9,1962.8,1965.3,1967.94,1996.3,1552.2,7766563,15284154945,281306,HDFC
09-06-2025,EQ,1995,1995,1975.9,1978.7,1980.1,1978.9,1982.15,1996.3,1552.2,6601294,13084780210,203285,HDFC
06-06-2025,EQ,1944,1996.3,1942.7,1949.6,1978,1978.7,1976.03,1996.3,1454,15063504,29765991590,354572,HDFC
05-06-2025,EQ,1948,1958.9,1940.2,1941.2,1952,1949.6,1950.15,1978.9,1454,11127709,21700698216,216860,HDFC
04-06-2025,EQ,1921,1943.3,1920.9,1924.6,1939.5,1941.2,1935.52,1978.9,1454,6480771,12543693179,205372,HDFC
03-06-2025,EQ,1938,1952,1920,1932.1,1923.5,1924.6,1933.85,1978.9,1454,12188792,23571332797,202204,HDFC
02-06-2025,EQ,1930.1,1936,1908,1944.9,1931,1932.1,1924.65,1978.9,1454,7334411,14116152681,202297,HDFC
30-05-2025,EQ,1931.9,1948.8,1925.4,1927.5,1941.5,1944.9,1939.36,1978.9,1454,14374039,27876395261,152055,HDFC
29-05-2025,EQ,1928,1940.8,1907.3,1923.5,1937.6,1927.5,1921.28,1978.9,1454,14458897,27779560939,215462,HDFC
28-05-2025,EQ,1920.2,1934.5,1917.7,1926.3,1928.4,1923.5,1922.92,1978.9,1454,9078797,17457806722,179687,HDFC
27-05-2025,EQ,1931.6,1948,1916.3,1940.2,1926.8,1926.3,1927.12,1978.9,1454,13081074,25208751301,202672,HDFC
26-05-2025,EQ,1935,1949.9,1926.9,1933.6,1940.3,1940.2,1939.47,1978.9,1454,5401430,10475911941,201842,HDFC
23-05-2025,EQ,1920.1,1937,1914.5,1919.9,1933.5,1933.6,1929.98,1978.9,1448.15,4783036,9231150800,116301,HDFC
22-05-2025,EQ,1915.2,1924.2,1905.2,1926.8,1924,1919.9,1914.84,1978.9,1448.15,10653335,20399411133,255429,HDFC
21-05-2025,EQ,1927,1946.9,1921.1,1914.9,1925.2,1926.8,1930.42,1978.9,1448.15,7566020,14605582586,205548,HDFC
20-05-2025,EQ,1928.1,1934.6,1913,1938.7,1917.1,1914.9,1918.55,1978.9,1448.15,11939545,22906655882,176524,HDFC
19-05-2025,EQ,1937,1945,1931,1934.7,1937.1,1938.7,1938.13,1978.9,1448.15,5101482,9887338159,156815,HDFC
16-05-2025,EQ,1933.8,1943.8,1928.4,1933.8,1934.5,1934.7,1933.5,1978.9,1430.3,7934005,15340426257,175140,HDFC
15-05-2025,EQ,1913.5,1944.8,1897,1910.6,1933.8,1933.8,1923.01,1978.9,1430.3,16120729,31000329958,224596,HDFC
14-05-2025,EQ,1922.1,1930.2,1903,1922.6,1913.5,1910.6,1914.76,1978.9,1430.3,7722654,14787000375,189542,HDFC
13-05-2025,EQ,1950,1961.7,1920,1957.2,1924.9,1922.6,1930.6,1978.9,1430.3,12121051,23400936924,234495,HDFC
12-05-2025,EQ,1917.6,1959.9,1912.3,1889.7,1956.4,1957.2,1948.86,1978.9,1430.3,9309486,18142865391,207249,HDFC
09-05-2025,EQ,1910.1,1919,1886.8,1928.5,1893.3,1889.7,1894.97,1978.9,1426.8,8594398,16286144559,292155,HDFC
08-05-2025,EQ,1954.8,1954.8,1919.1,1945.6,1921.5,1928.5,1933.8,1978.9,1426.8,17401715,33651432174,280256,HDFC
07-05-2025,EQ,1934,1948.7,1922.4,1931.7,1945,1945.6,1939.91,1978.9,1426.8,10710389,20777145511,178998,HDFC
06-05-2025,EQ,1930,1940.1,1924.3,1936.8,1928.6,1931.7,1931.89,1978.9,1426.8,8745078,16894488689,140830,HDFC
05-05-2025,EQ,1939,1952,1932.3,1925,1935.8,1936.8,1940.79,1978.9,1426.8,7534012,14621940034,160044,HDFC
02-05-2025,EQ,1929.8,1941.9,1920,1925,1923.5,1925,1930.63,1978.9,1426.8,11406024,22020820772,236285,HDFC
30-04-2025,EQ,1913,1936.9,1910.3,1908.8,1920.1,1925,1925.02,1978.9,1426.8,15968435,30739492241,275126,HDFC
29-04-2025,EQ,1918.8,1928.8,1900.2,1920.2,1906,1908.8,1909.52,1978.9,1426.8,9459154,18062438512,186299,HDFC
28-04-2025,EQ,1911.2,1929.7,1908.4,1911.2,1921,1920.2,1922.17,1978.9,1426.8,6960246,13378745825,155527,HDFC
25-04-2025,EQ,1924.8,1933,1891.8,1916.8,1908,1911.2,1911.37,1978.9,1426.8,9250439,17681017344,201781,HDFC
24-04-2025,EQ,1910,1923.9,1905.1,1923.9,1914.9,1916.8,1916.73,1978.9,1426.8,12965877,24852091753,227034,HDFC
23-04-2025,EQ,1978.9,1978.9,1920.5,1961.7,1920.7,1923.9,1939.04,1978.9,1426.8,15285321,29638923676,247823,HDFC
22-04-2025,EQ,1935,1970.6,1935,1927.1,1960,1961.7,1957.16,1970.6,1426.8,22980875,44977215852,512026,HDFC
21-04-2025,EQ,1924,1950.7,1910,1906.7,1925.2,1927.1,1930.83,1950.7,1426.8,17123649,33062832499,411337,HDFC
17-04-2025,EQ,1882,1919.7,1876.7,1878,1905.8,1906.7,1901.41,1919.7,1426.8,17851542,33943168763,394807,HDFC
16-04-2025,EQ,1883.8,1883.8,1860.5,1864.9,1875.9,1878,1874.15,1883.8,1426.8,9568410,17932665364,252887,HDFC
15-04-2025,EQ,1865,1876.8,1855,1806.75,1865.6,1864.9,1866.76,1880,1426.8,24649172,46014108976,360194,HDFC
11-04-2025,EQ,1774.75,1819.4,1774.75,1765,1805.2,1806.75,1803.31,1880,1426.8,16387883,29552499475,395826,HDFC
09-04-2025,EQ,1765,1775,1753.5,1769.15,1765.3,1765,1761.66,1880,1426.8,11227304,19778728958,207950,HDFC
08-04-2025,EQ,1765,1782,1750.3,1757.7,1770.15,1769.15,1769.16,1880,1426.8,17781936,31459003790,355184,HDFC
07-04-2025,EQ,1762.8,1779.85,1738.2,1817.3,1760.05,1757.7,1759.15,1880,1426.8,18997725,33419875202,374557,HDFC
04-04-2025,EQ,1813,1841.95,1811.1,1794.85,1816.8,1817.3,1824.22,1880,1426.8,16770227,30592639918,316416,HDFC
03-04-2025,EQ,1781.1,1804,1777,1796.9,1792.8,1794.85,1794.09,1880,1426.8,5625019,10091817304,147618,HDFC
02-04-2025,EQ,1770.7,1799.2,1770.7,1767.85,1798.9,1796.9,1791.24,1880,1426.8,5786782,10365535362,144509,HDFC
01-04-2025,EQ,1802,1809.9,1765.35,1828.2,1769.9,1767.85,1781.74,1880,1426.8,14255503,25399632617,409481,HDFC
28-03-2025,EQ,1829,1836,1805.85,1825.35,1825.5,1828.2,1821.88,1880,1421.25,14386824,26211031846,276619,HDFC
27-03-2025,EQ,1800,1841,1798.1,1806.55,1821.2,1825.35,1827.55,1880,1421.25,20829050,38066130418,416415,HDFC
26-03-2025,EQ,1825,1827.5,1802,1821.45,1803,1806.55,1814.11,1880,1421.25,12239221,22203311052,265431,HDFC
25-03-2025,EQ,1804.9,1843.7,1801.5,1800,1816,1821.45,1825.84,1880,1421.25,19550708,35696516139,407401,HDFC
24-03-2025,EQ,1779,1804.4,1773.65,1770.35,1802.8,1800,1794.28,1880,1421.25,8696868,15604655159,286856,HDFC
21-03-2025,EQ,1755.55,1774.1,1755.55,1768.75,1772.5,1770.35,1766.98,1880,1421.25,16754132,29604196149,210244,HDFC
20-03-2025,EQ,1754,1774,1749.3,1744.1,1766.6,1768.75,1760.62,1880,1421.25,8916989,15699398473,218030,HDFC
19-03-2025,EQ,1735,1751,1732.2,1732.2,1743.95,1744.1,1743.72,1880,1421.25,7610703,13270934759,201878,HDFC
18-03-2025,EQ,1728,1737.4,1715.05,1710.4,1735.6,1732.2,1729.28,1880,1421.25,10953589,18941785564,248631,HDFC
17-03-2025,EQ,1705,1724,1705,1706.6,1710.5,1710.4,1711.13,1880,1421.25,9475957,16214635450,365060,HDFC
13-03-2025,EQ,1716.05,1720.8,1700.05,1711.15,1705,1706.6,1711.11,1880,1421.25,7868132,13463215401,185351,HDFC
12-03-2025,EQ,1691.55,1718.5,1691.55,1685.5,1711.8,1711.15,1710.44,1880,1421.25,9392053,16064564334,277146,HDFC
11-03-2025,EQ,1682.4,1694,1670.05,1687.5,1687.9,1685.5,1685.65,1880,1421.25,9949215,16770918815,272484,HDFC
10-03-2025,EQ,1689,1699.9,1683.05,1689.25,1688.7,1687.5,1689.67,1880,1421.25,7802025,13182846005,284969,HDFC
07-03-2025,EQ,1682,1701.15,1677.6,1691.2,1688,1689.25,1690.66,1880,1421.25,6686457,11304555577,191461,HDFC
06-03-2025,EQ,1687,1699.9,1672.25,1690,1692.4,1691.2,1686.14,1880,1421.25,16483044,27792685276,399697,HDFC
05-03-2025,EQ,1701.95,1710.8,1688.25,1710,1692.1,1690,1695.97,1880,1421.25,10791936,18302795483,361183,HDFC
04-03-2025,EQ,1698,1714.3,1693.25,1701.55,1711.3,1710,1706.3,1880,1421.25,9960479,16995592811,323741,HDFC
03-03-2025,EQ,1739.8,1743.05,1694.1,1732.4,1703.55,1701.55,1709.27,1880,1421.25,10602682,18122815702,298350,HDFC
28-02-2025,EQ,1685,1737.25,1685,1700.7,1730.15,1732.4,1721.14,1880,1397.3,27258364,46915554649,439035,HDFC
27-02-2025,EQ,1682.55,1710.75,1682.55,1682.35,1698.25,1700.7,1701.04,1880,1397.3,17893400,30437323745,333728,HDFC
25-02-2025,EQ,1671.1,1688,1671.1,1677.1,1680.85,1682.35,1681.8,1880,1397.3,12069354,20298255601,222521,HDFC
24-02-2025,EQ,1681.1,1684.2,1661.1,1692.5,1677,1677.1,1672.34,1880,1397.3,10346823,17303402535,245559,HDFC
21-02-2025,EQ,1680.9,1694.95,1677.25,1687.1,1690,1692.5,1686.23,1880,1397.3,7840470,13220829593,292907,HDFC
20-02-2025,EQ,1711,1714.7,1685.3,1727.2,1685.95,1687.1,1695.04,1880,1397.3,13195255,22366435828,246655,HDFC
19-02-2025,EQ,1717,1737.9,1712.45,1723.05,1725.05,1727.2,1727.42,1880,1397.3,5942056,10264454340,300603,HDFC
18-02-2025,EQ,1713.05,1731.55,1706.15,1717.35,1723,1723.05,1721.09,1880,1397.3,8175455,14070671116,322226,HDFC
17-02-2025,EQ,1685.2,1720,1681.25,1694.85,1719,1717.35,1702.14,1880,1397.3,6469473,11011975039,262946,HDFC
14-02-2025,EQ,1701.9,1701.9,1680,1697.7,1694.4,1694.85,1690.46,1880,1363.55,9979946,16870660139,309031,HDFC
13-02-2025,EQ,1699,1714.25,1693.55,1706.8,1698.95,1697.7,1702.88,1880,1363.55,6301217,10730216799,200278,HDFC
12-02-2025,EQ,1693,1712,1681.2,1701.4,1710.65,1706.8,1696.59,1880,1363.55,11404785,19349271432,286053,HDFC
11-02-2025,EQ,1703,1711,1688.7,1715.75,1700.95,1701.4,1700.06,1880,1363.55,11362352,19316630388,182730,HDFC
10-02-2025,EQ,1717.3,1723.45,1708.5,1732.75,1716.6,1715.75,1715.57,1880,1363.55,8597975,14750390095,175150,HDFC
07-02-2025,EQ,1750,1767,1725,1743.85,1732,1732.75,1744.99,1880,1363.55,11754800,20512007683,326327,HDFC
06-02-2025,EQ,1735.5,1749,1724,1737.8,1746.5,1743.85,1735.75,1880,1363.55,13380358,23225008522,225108,HDFC
05-02-2025,EQ,1733,1744.2,1718.9,1720.9,1734.8,1737.8,1733.84,1880,1363.55,11837753,20524785237,275185,HDFC
04-02-2025,EQ,1688.7,1725.8,1680.05,1678,1716.3,1720.9,1710.93,1880,1363.55,14308251,24480395914,342091,HDFC
03-02-2025,EQ,1670,1686.8,1663.45,1690.95,1679.6,1678,1679.49,1880,1363.55,10138270,17027093334,230780,HDFC
01-02-2025,EQ,1697.5,1713,1676.05,1698.75,1692,1690.95,1694.22,1880,1363.55,2793764,4733238898,88839,HDFC
31-01-2025,EQ,1687.25,1704.7,1683.95,1691.5,1699.5,1698.75,1696.52,1880,1363.55,7910843,13420873179,215938,HDFC
30-01-2025,EQ,1681,1697.9,1672.55,1677.3,1693.1,1691.5,1685.73,1880,1363.55,12872423,21699404205,263161,HDFC
29-01-2025,EQ,1675,1681.15,1668.85,1670.4,1676,1677.3,1675.45,1880,1363.55,6309945,10571994646,196187,HDFC
28-01-2025,EQ,1647,1684.3,1647,1629.8,1673.3,1670.4,1670.57,1880,1363.55,15089656,25208271809,350835,HDFC
27-01-2025,EQ,1641.1,1643.6,1626,1649.8,1629.5,1629.8,1632.37,1880,1363.55,11402083,18612439468,277125,HDFC
24-01-2025,EQ,1660,1670.3,1644.5,1664.9,1645,1649.8,1658.68,1880,1363.55,12118100,20100037678,271994,HDFC
23-01-2025,EQ,1687,1687,1651.25,1666.05,1665,1664.9,1665.84,1880,1363.55,17454579,29076566203,445411,HDFC
22-01-2025,EQ,1642.4,1671.9,1625.45,1642.4,1671.9,1666.05,1653.85,1880,1363.55,15309653,25319845165,367130,HDFC
21-01-2025,EQ,1658.25,1661.05,1633.05,1651.25,1645.75,1642.4,1645.24,1880,1363.55,15579072,25631380762,270722,HDFC
20-01-2025,EQ,1626,1660.95,1626,1636.75,1652.85,1651.25,1646.81,1880,1363.55,8778809,14457009775,226533,HDFC
17-01-2025,EQ,1643.5,1650.5,1628.5,1652.05,1636.7,1636.75,1636.01,1880,1363.55,11556038,18905738551,214237,HDFC
16-01-2025,EQ,1652.85,1660.55,1642.85,1643.05,1654.85,1652.05,1650.92,1880,1363.55,10606227,17510025478,215124,HDFC
15-01-2025,EQ,1656.5,1662.7,1636.3,1646.6,1645.7,1643.05,1648.56,1880,1363.55,7011446,11558819066,207907,HDFC
14-01-2025,EQ,1639.9,1656.2,1637,1630.85,1650.75,1646.6,1646.85,1880,1363.55,13330716,21953639202,315905,HDFC
13-01-2025,EQ,1640,1646.75,1624.3,1656.75,1632.1,1630.85,1634.5,1880,1363.55,10834533,17709048138,275849,HDFC
10-01-2025,EQ,1671,1674.9,1654,1667.8,1657,1656.75,1664.65,1880,1363.55,8726640,14526837757,215325,HDFC
09-01-2025,EQ,1684.15,1689,1658.1,1694.3,1668.8,1667.8,1668.1,1880,1363.55,20210111,33712559507,484900,HDFC
08-01-2025,EQ,1708.25,1711.65,1683.35,1713.4,1694.2,1694.3,1694.07,1880,1363.55,9869095,16718930726,333259,HDFC
07-01-2025,EQ,1715,1721,1700,1710.5,1712.95,1713.4,1712.76,1880,1363.55,6763953,11585014113,183035,HDFC
06-01-2025,EQ,1740.1,1757.2,1705.8,1749.2,1711,1710.5,1725.21,1880,1363.55,9408174,16231088939,286152,HDFC
03-01-2025,EQ,1791,1795.25,1746.3,1793.75,1748.4,1749.2,1758.6,1880,1363.55,12213097,21477958569,331392,HDFC
02-01-2025,EQ,1777.1,1803.45,1773,1782.75,1792.35,1793.75,1792,1880,1363.55,9279288,16628452537,207825,HDFC
01-01-2025,EQ,1773.45,1794,1761.1,1772.85,1784.95,1782.75,1781.22,1880,1363.55,3656903,6513766066,137050,HDFC
31-12-2024,EQ,1770.3,1781.8,1765.6,1777.9,1772,1772.85,1773.08,1880,1363.55,7058618,12515466452,178863,HDFC
30-12-2024,EQ,1792.2,1815,1771,1798.25,1784,1777.9,1785.2,1880,1363.55,11111109,19835603546,242576,HDFC
27-12-2024,EQ,1794.8,1805.95,1789.1,1790.75,1801,1798.25,1796.11,1880,1363.55,3629665,6519260348,118374,HDFC
26-12-2024,EQ,1798.55,1812,1780.75,1798.1,1792.5,1790.75,1793.76,1880,1363.55,5240839,9400810018,206346,HDFC
24-12-2024,EQ,1802.05,1808.7,1789.55,1801,1799.65,1798.1,1798.76,1880,1363.55,7242917,13028270260,186401,HDFC
23-12-2024,EQ,1782,1806,1781.3,1771.5,1802,1801,1798.41,1880,1363.55,5522296,9931339240,196041,HDFC
20-12-2024,EQ,1782.2,1797.55,1767.05,1793.5,1777.1,1771.5,1778.49,1880,1363.55,12846174,22846837949,248859,HDFC
19-12-2024,EQ,1799.6,1801.1,1779,1810.7,1794,1793.5,1791.37,1880,1363.55,12690385,22733148296,226833,HDFC
18-12-2024,EQ,1829.85,1836,1807.15,1833.25,1812,1810.7,1817.52,1880,1363.55,11711156,21285273597,235785,HDFC
17-12-2024,EQ,1856.35,1862.35,1826.5,1865.2,1829.9,1833.25,1840.34,1880,1363.55,10539766,19396785095,273231,HDFC
16-12-2024,EQ,1865.1,1869.95,1855.25,1871.75,1862,1865.2,1863.37,1880,1363.55,6553541,12211702096,177602,HDFC
13-12-2024,EQ,1862.5,1875,1829.25,1859.25,1873.3,1871.75,1858.29,1880,1363.55,9504501,17662074121,218405,HDFC
12-12-2024,EQ,1851,1868.65,1848.7,1863.1,1858,1859.25,1858.38,1880,1363.55,8646895,16069241441,201479,HDFC
11-12-2024,EQ,1861.7,1871.9,1856.75,1868.1,1862.5,1863.1,1864,1880,1363.55,7022713,13090328471,233801,HDFC
10-12-2024,EQ,1877.7,1877.7,1858.55,1870,1867.65,1868.1,1867.3,1880,1363.55,6662740,12441343169,231195,HDFC
09-12-2024,EQ,1853.65,1880,1849,1855.85,1867.55,1870,1871.09,1880,1363.55,13473956,25211039597,234236,HDFC
06-12-2024,EQ,1857,1864.2,1844,1865.75,1855.45,1855.85,1856.73,1879.95,1363.55,8891578,16509303748,306905,HDFC
05-12-2024,EQ,1860,1879.95,1835.2,1860.1,1864.85,1865.75,1862.43,1879.95,1363.55,19841357,36953040114,436462,HDFC
04-12-2024,EQ,1838,1865,1831.15,1826.3,1856.8,1860.1,1854.85,1865,1363.55,22334542,41427249108,436235,HDFC
03-12-2024,EQ,1822.7,1837.4,1816.1,1804.7,1825.3,1826.3,1827.25,1837.4,1363.55,21705121,39660723545,304635,HDFC
02-12-2024,EQ,1803.5,1808.15,1775,1796.05,1805.95,1804.7,1791.81,1836.1,1363.55,7555438,13537940498,219254,HDFC
29-11-2024,EQ,1801.3,1804.6,1782.9,1793.15,1795.5,1796.05,1793.91,1836.1,1363.55,13834768,24818389359,377555,HDFC
28-11-2024,EQ,1819,1836.1,1788,1812.3,1793,1793.15,1808.45,1836.1,1363.55,17861196,32301109889,379898,HDFC
27-11-2024,EQ,1789.9,1817.35,1785.15,1785.55,1809.5,1812.3,1801.57,1817.35,1363.55,16357488,29469224218,330771,HDFC
26-11-2024,EQ,1810,1810,1769.8,1785.6,1786.4,1785.55,1784.75,1810,1363.55,15467783,27606061237,261322,HDFC
25-11-2024,EQ,1785.05,1803.55,1764.9,1745.6,1778.95,1785.6,1784.46,1803.55,1363.55,213868637,3.81639E+11,600228,HDFC
22-11-2024,EQ,1743.55,1754.3,1729.55,1741.2,1742.1,1745.6,1743.57,1794,1363.55,12386806,21597223793,260956,HDFC
21-11-2024,EQ,1749.4,1759,1734.2,1742.25,1739.95,1741.2,1743.63,1794,1363.55,17858256,31138162734,368837,HDFC
19-11-2024,EQ,1714,1753.75,1702.7,1705.1,1736,1742.25,1739.1,1794,1363.55,25490636,44330862948,458303,HDFC
18-11-2024,EQ,1700,1718.9,1695,1692.75,1708.3,1705.1,1707.94,1794,1363.55,13540984,23127123855,291631,HDFC
14-11-2024,EQ,1673.1,1704.85,1672.1,1681.35,1692.4,1692.75,1692.96,1794,1363.55,13573235,22978907908,331159,HDFC
13-11-2024,EQ,1716.75,1729.4,1673,1718.2,1688.15,1681.35,1699.7,1794,1363.55,17864250,30363947641,384592,HDFC
12-11-2024,EQ,1772,1775,1708.65,1766.3,1719,1718.2,1731.71,1794,1363.55,15697703,27183831491,410691,HDFC
11-11-2024,EQ,1754.55,1782.8,1751.2,1754.45,1763.9,1766.3,1768.85,1794,1363.55,12282681,21726235736,366875,HDFC
08-11-2024,EQ,1752,1761.8,1745.85,1746.55,1751.9,1754.45,1754.62,1794,1363.55,9951493,17461070459,253333,HDFC
07-11-2024,EQ,1744.3,1760.95,1738,1755.25,1743.5,1746.55,1746.6,1794,1363.55,9447728,16501384113,315964,HDFC
06-11-2024,EQ,1771.5,1771.5,1745.35,1757.85,1756,1755.25,1753.58,1794,1363.55,13893955,24364201740,249677,HDFC
05-11-2024,EQ,1703,1762.7,1697.9,1714.1,1753.5,1757.85,1736.4,1794,1363.55,22116203,38402543188,362395,HDFC
04-11-2024,EQ,1745,1745,1710.9,1737.3,1716.8,1714.1,1723.47,1794,1363.55,14044624,24205513157,342162,HDFC
01-11-2024,EQ,1733,1744.1,1726.1,1735.7,1737,1737.3,1738.79,1794,1363.55,879846,1529870166,69860,HDFC
31-10-2024,EQ,1728,1738.9,1719.4,1734.6,1734.3,1735.7,1731.49,1794,1363.55,11447956,19822046509,277300,HDFC
30-10-2024,EQ,1742,1754.75,1724.2,1751.85,1737,1734.6,1736.38,1794,1363.55,16357862,28403432612,350916,HDFC
29-10-2024,EQ,1726.15,1764,1725.1,1734.2,1749.75,1751.85,1744.14,1794,1363.55,17897463,31215711398,381375,HDFC
28-10-2024,EQ,1742,1751,1728.9,1743.4,1737,1734.2,1738.17,1794,1363.55,11006071,19130422536,334425,HDFC
25-10-2024,EQ,1755,1757.85,1728.7,1749.65,1745.8,1743.4,1740.64,1794,1363.55,13065239,22741861620,337950,HDFC
24-10-2024,EQ,1738.1,1768.65,1738.1,1735.8,1750.5,1749.65,1755.99,1794,1363.55,15416129,27070510756,342755,HDFC
23-10-2024,EQ,1705.05,1746.5,1705.05,1714.55,1736.2,1735.8,1736.32,1794,1363.55,19018045,33021503109,386048,HDFC
22-10-2024,EQ,1730.05,1740,1710.7,1728.7,1714.8,1714.55,1721.78,1794,1363.55,19437640,33467338354,411821,HDFC
21-10-2024,EQ,1715,1748.15,1711.05,1681.85,1725,1728.7,1732.82,1794,1363.55,23274177,40330032736,574448,HDFC
18-10-2024,EQ,1663.1,1691,1654.1,1673.15,1684.8,1681.85,1674.9,1794,1363.55,12404862,20776848849,232916,HDFC
17-10-2024,EQ,1694.95,1697.65,1665.2,1699.8,1672.7,1673.15,1676.22,1794,1363.55,7347866,12316627213,199044,HDFC
16-10-2024,EQ,1680.1,1707.95,1680.1,1684.1,1700.45,1699.8,1698.75,1794,1363.55,10235341,17387334813,244836,HDFC
15-10-2024,EQ,1694,1698,1675.5,1688.1,1686,1684.1,1684.09,1794,1363.55,9825565,16547093800,195771,HDFC
14-10-2024,EQ,1656.05,1692.05,1654,1651,1689,1688.1,1682.72,1794,1363.55,9263754,15588285094,261742,HDFC
11-10-2024,EQ,1664.45,1664.45,1643.25,1662.4,1651.5,1651,1651.51,1794,1363.55,11836297,19547719278,186378,HDFC
10-10-2024,EQ,1639,1665.45,1632.5,1633.15,1661,1662.4,1649.38,1794,1363.55,10877383,17940924970,244906,HDFC
09-10-2024,EQ,1649.5,1656.75,1628.7,1651.05,1638,1633.15,1640.12,1794,1363.55,20562821,33725505662,442682,HDFC
08-10-2024,EQ,1630,1656.8,1622,1617.8,1651.25,1651.05,1645.56,1794,1363.55,14867203,24464906859,357296,HDFC
07-10-2024,EQ,1652.2,1659,1613,1657.65,1623.05,1617.8,1631.55,1794,1363.55,47229148,77056814750,535347,HDFC
04-10-2024,EQ,1674.5,1690.65,1653,1682,1661.25,1657.65,1673.77,1794,1363.55,24341616,40742181439,419392,HDFC
03-10-2024,EQ,1715.65,1726.15,1673.35,1726.2,1681,1682,1694.79,1794,1363.55,24236699,41076220098,520129,HDFC
01-10-2024,EQ,1724,1742,1720.1,1732.05,1728.3,1726.2,1725.83,1794,1363.55,12286142,21203853820,237679,HDFC
30-09-2024,EQ,1748.8,1751.45,1724.4,1752.65,1732,1732.05,1734.57,1794,1363.55,13191767,22882063615,343613,HDFC
27-09-2024,EQ,1777,1778.2,1750,1783.45,1753,1752.65,1759.73,1794,1363.55,17806751,31335062629,339917,HDFC
26-09-2024,EQ,1773.05,1788,1768.05,1779.1,1778,1783.45,1778.51,1794,1363.55,15949822,28366959863,343553,HDFC
25-09-2024,EQ,1760.15,1788,1760.15,1768.05,1779.85,1779.1,1778.97,1794,1363.55,15982656,28432592069,498237,HDFC
24-09-2024,EQ,1765,1781.65,1754.25,1759.8,1766.7,1768.05,1768.8,1794,1363.55,16519518,29219757725,404809,HDFC
23-09-2024,EQ,1749,1766.35,1740.25,1741.2,1757,1759.8,1756.93,1794,1363.55,13482675,23688096930,449232,HDFC
20-09-2024,EQ,1716.5,1744.95,1707.55,1708.5,1737.2,1741.2,1734.6,1794,1363.55,30311693,52578627456,519608,HDFC
19-09-2024,EQ,1699.2,1719,1699.15,1694.8,1707.7,1708.5,1710.95,1794,1363.55,15325888,26221770150,347649,HDFC
